particle_uid,material,acquisition_id,particle_id,npz_path,particle_type,n_components,oil_id,bitumen_id,oil_mix_id,bbox_height,bbox_width,bbox_area,distance_m,recon_pixel_um,numerical_aperture,lateral_resolution_um,axial_resolution_um,bbox_height_um,bbox_width_um,bbox_area_um2,area_um2,equiv_diameter_um,feret_max_um,feret_min_um,area_px,perimeter_px,perimeter_um,equiv_diameter_px,circularity,solidity,convex_deviation,feret_max_px,feret_min_px,aspect_ratio,amp_mean,amp_std,amp_contrast,rim_ratio,radial_gradient,phase_mean,phase_std,phase_contrast,Ra_optical,Rq_optical,Rt_optical,mean_opd,max_opd,integrated_opd,integrated_opd_per_area,mean_phase_gradient,std_phase_gradient,max_phase_gradient,edge_phase_gradient_mean,edge_phase_gradient_std,edge_phase_gradient_max,laplacian_variance,center_edge_phase_difference
Bitumen_Bitumen 1_raw137,Bitumen,Bitumen_Bitumen 1,137,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw137.npz,single,1,1,1,0,472,312,147264,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,511.8939360818432,338.37056791850654,173209.84186605297,137250.3100363401,418.034116150141,514.9374017883315,341.23642084278595,116691,1366.1463197058372,1481.6144424956465,385.45505018703653,0.7856928348866775,0.9792963963811931,0.02070360361872298,474.806276285392,314.64250557569335,1.509034119267043,0.7672231566273318,0.0822449040964785,0.19031999999999993,1.175554956490257,-0.12111616673759629,0.20933331507999758,0.09203692585731836,0.25439,0.06980922170717077,0.09203692585731836,0.45863,0.013493154898761898,0.030274516936917562,1574.5297382914248,0.013493154898760743,0.004487372537361903,0.005188872961763661,0.057084902776478465,0.02199122852019461,0.011748063882885114,0.05176765399358947,8.921252479538513e-05,0.012334110770379964
Bitumen_Bitumen 1_raw138,Bitumen,Bitumen_Bitumen 1,138,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw138.npz,irregular,1,1,1,0,190,191,36290,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,206.0589996939623,207.14352074498316,42683.786677796765,32329.82211112151,202.88816620525986,238.64638684318976,204.63531049577415,27487,918.1808075912434,995.7864144760321,187.0762822116567,0.40971398216693417,0.8766105370580186,0.12338946294166239,220.04772209682153,188.68726457928312,1.1662033608228037,0.7673941685160257,0.08947525763143853,0.18970600000000004,0.9399226787670378,0.046544209574432616,0.2886258529486667,0.11598376008001487,0.315978,0.09960170361038481,0.11598376008001487,0.45125,0.018604173636362388,0.03086043790216322,511.372920742693,0.01860417363635562,0.007398527232833327,0.010443231803173466,0.057552204562466576,0.030048096348210353,0.013914553615286679,0.053008769321688645,5.775857992012758e-05,0.05757789846044831
Bitumen_Bitumen 1_raw141,Bitumen,Bitumen_Bitumen 1,141,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw141.npz,single,1,1,1,0,400,271,108400,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,433.8084204083417,293.9052048266515,127498.55265563981,95832.09939781886,349.3096314278978,442.6134898231131,279.2406445258042,81477,1168.8498551495554,1267.6422733923691,322.08653866063213,0.7494237274097647,0.9717805899119817,0.028219410087899025,408.1188552370498,257.4783073716793,1.5850611238014525,0.7903364690648894,0.07631712205748137,0.1495740000000001,1.1032502328610323,-0.07608014387378803,0.37569934165470015,0.16272694005164962,0.43382400000000004,0.14176769891891067,0.16272694005164962,0.5743,0.024216734972990116,0.03768329094630546,1973.1069153943156,0.024216734972987142,0.005788301405278817,0.008329603962909663,0.06365216905180845,0.03135876353423223,0.01884806106812805,0.0571208256680521,7.172471284264288e-05,0.15580621635996178
Bitumen_Bitumen 1_raw143,Bitumen,Bitumen_Bitumen 1,143,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw143.npz,single,1,1,1,0,310,212,65720,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,336.2015258164648,229.9184628164211,77298.93801225691,50383.09964535966,253.278018893871,336.20852265366426,196.41541405874239,42836,922.967604155647,1000.9777961170821,233.539052704843,0.6318963670687401,0.9221165023462088,0.07788349765357604,310.00645154577023,181.10797745590787,1.711721680626927,0.7962669443925671,0.08349905416363512,0.1294050000000001,1.0204920838331222,-0.015706620950622918,0.3016773804743674,0.2104701668179139,0.56605,0.18676530363266008,0.2104701668179139,0.6909200000000001,0.019445445760211545,0.04467889076567964,832.9651145844217,0.019445445760207007,0.007658057202989231,0.011726581103893975,0.0853478543959952,0.032806478600820456,0.027406120402852886,0.07548798728936944,4.607516053079955e-05,0.010013138726318593
Bitumen_Bitumen 1_raw144,Bitumen,Bitumen_Bitumen 1,144,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw144.npz,single,1,1,1,0,432,352,152064,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,468.513094041009,381.7514099593407,178855.5342345684,139276.8783594551,421.1090466785619,488.9554468640024,368.72025246620274,118414,1347.1585130146568,1461.0217664263469,388.2903391152934,0.819927619574968,0.9850676738013805,0.014932326198536305,450.8491987350094,339.98441258390346,1.326087850053261,0.7376589520664787,0.08912265494653357,0.21876699999999993,1.2357572597045228,-0.15133835727951517,0.2685969767932846,0.11490797158225488,0.31568999999999997,0.09866258555985816,0.11490797158225488,0.43812,0.017313157305257083,0.02929282537468529,2050.120209144712,0.017313157305255622,0.004602705968789575,0.005292884856599197,0.04980197435845289,0.022122743249428846,0.010891544221795441,0.04410321190117564,9.498867446041775e-05,0.11184985687014518
Bitumen_Bitumen 1_raw145,Bitumen,Bitumen_Bitumen 1,145,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw145.npz,single,1,1,1,0,280,211,59080,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,303.6658942858392,228.83394176540025,69489.06356914391,56024.087270234646,267.08066828236855,316.7265699103064,232.7471893866644,47632,868.1564209736039,941.5339141247961,246.2660065758676,0.794168611191971,0.9723792997854502,0.027620700214345695,292.04280508172087,214.60827262650238,1.3608180220991908,0.7892177817433658,0.07732102014881162,0.13914899999999997,1.0707368925092013,-0.052691270995464334,0.2757450071380585,0.16212146636795993,0.456985,0.13628573127276578,0.16212146636795993,0.60978,0.01777390327216745,0.03930504798542325,846.6065606598798,0.017773903272163716,0.007299471703921734,0.01046715349223383,0.0725349364099811,0.03649377343251426,0.02041316317439612,0.06579810977528153,7.641191947051879e-05,-0.1100802331412098
Bitumen_Bitumen 1_raw147,Bitumen,Bitumen_Bitumen 1,147,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw147.npz,single,1,1,1,0,220,200,44000,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,238.59463122458794,216.90421020417085,51752.18004472465,38421.288939567625,221.17754053599842,244.84488896495873,220.04212501873025,32666,825.126983722081,894.8675836119387,203.94029265527405,0.6029263188248618,0.9324883674457103,0.06751163255400432,225.7631502260721,202.8933645977694,1.1127182531259288,0.7815821095328477,0.07749218995092233,0.10665999999999998,0.975538538868457,0.0189543511497261,0.2321332382293516,0.09713488812137823,0.26446000000000003,0.08319073554203349,0.09713488812137823,0.39356,0.014962786689652586,0.02741130359520006,488.77439000419133,0.014962786689648004,0.00530275699776963,0.0072211196156997445,0.05273955465303057,0.0222245632051267,0.012124704475292852,0.04555139542319203,5.7069123253183794e-05,0.0622246832750174
Bitumen_Bitumen 1_raw148,Bitumen,Bitumen_Bitumen 1,148,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw148.npz,single,1,1,1,0,270,201,54270,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,292.82068377563064,217.9887312551917,63831.60934152742,51468.71924038877,255.99220428312756,303.0532966407469,219.9247856372177,43759,826.6000717874999,896.465178628893,236.04171080143016,0.804797049344982,0.9683979905722956,0.031602009427483216,279.43514453268045,202.7851699422557,1.3779860953947043,0.7923844845631757,0.07688642393685856,0.1220420000000001,1.0454234415350474,-0.03436917379320059,0.3385545812290043,0.16304225336473527,0.452186,0.13840347574449094,0.16304225336473527,0.6411899999999999,0.021822467219146068,0.04228686359073283,954.9293430426128,0.021822467219141082,0.00625279062630823,0.010101675820660794,0.08082326413230294,0.03391699704262782,0.02004326892268351,0.0708876209221328,5.8243035549225637e-05,0.052100167514248064
Bitumen_Bitumen 1_raw157,Bitumen,Bitumen_Bitumen 1,157,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw157.npz,aggregate,1,1,1,0,200,191,38200,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,216.90421020417085,207.14352074498316,44930.30176610185,33015.538496714114,205.02850827322163,221.4150060840178,209.7561772592309,28070,813.1269837220811,881.8533309996885,189.04981888570012,0.5335013587104704,0.9184608337147705,0.08153916628490232,204.15925156602626,193.40904177174656,1.055582767464236,0.793035586391165,0.0871962403987859,0.15123699999999995,0.9710726209952527,0.022758122952889925,0.24310341859636622,0.08301878309942014,0.22851300000000002,0.06710409539188317,0.08301878309942014,0.3777,0.015669899854620698,0.025678034645204927,439.85408891920304,0.015669899854615116,0.00634338334915418,0.007852057872357175,0.048648638213212095,0.024625759555728096,0.010672291654124182,0.044336982869834535,7.419396821341538e-05,0.06918323366650792
Bitumen_Bitumen 1_raw158,Bitumen,Bitumen_Bitumen 1,158,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw158.npz,aggregate,1,1,1,0,380,201,76380,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,412.1179993879246,217.9887312551917,89837.07981400155,66554.479723426,291.1010056031077,413.57666736828304,219.85358997732123,56585,1121.7544007200504,1216.5662616561776,268.4143432062437,0.5650873955002216,0.9175896346504747,0.08241036534936313,381.34498816688284,202.71952284409247,1.8811458453370948,0.8023657414509144,0.07761521734069819,0.10926000000000002,1.0214846875230976,-0.01672548124831752,0.2806370435627817,0.10158988968714824,0.27413199999999993,0.08284282501302816,0.10158988968714824,0.48694999999999994,0.018089232942573467,0.034443644333186994,1023.5792460555197,0.018089232942570272,0.0056959778989505265,0.007669075057582634,0.06589886948954432,0.02693071922655245,0.01316616984003492,0.060678436449862476,8.214857904909062e-05,0.06924165386822617
Bitumen_Bitumen 1_raw160,Bitumen,Bitumen_Bitumen 1,160,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw160.npz,aggregate,1,1,1,0,532,292,155344,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,576.9651991430944,316.68014689808945,182713.42401972058,144710.8572641512,429.24536808362063,586.8702063720675,315.3992941458753,123034,1464.063058585152,1587.8072070575756,395.7925645422688,0.7212991867833338,0.9777329222161403,0.022267077783780297,541.1330705103875,290.81896921133205,1.8607213689597992,0.7362997434042622,0.11329557493911728,0.300087,1.3460798298009178,-0.2107709005230266,0.2647108747175578,0.14117542142105707,0.38837,0.12308458849189699,0.14117542142105707,0.4753,0.017062667901598886,0.030636769502889027,2099.2882826053174,0.017062667901597498,0.004876713728807419,0.00638132290759809,0.04875422853455892,0.024573756740452788,0.013203364266469855,0.04415394206636594,9.052612136962891e-05,0.068964925542438
Bitumen_Bitumen 1_raw161,Bitumen,Bitumen_Bitumen 1,161,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw161.npz,single,1,1,1,0,611,552,337272,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,662.642362173742,598.6556201635116,396694.57427373575,291948.16186321306,609.6883996739523,709.6854179008967,600.3542078506523,248216,2112.0012254892763,2290.509788824962,562.172950999942,0.6992803184121567,0.9436256153889659,0.056374384610995976,654.3768027673352,553.5662099740174,1.1821111747374349,0.7686053074741355,0.07752527742226069,0.19040999999999997,1.1856513262409571,-0.12829722851054404,0.35843553002223877,0.2082807848855695,0.5778,0.18036478850876747,0.2082807848855695,0.73653,0.02310394848503511,0.04747506804536683,5734.769677161475,0.02310394848503418,0.004765985166807658,0.007100211479379075,0.09009859446739443,0.03194506840697669,0.020493354349284506,0.08117582229334054,6.46583001738152e-05,0.12465377360443053
Bitumen_Bitumen 1_raw165,Bitumen,Bitumen_Bitumen 1,165,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw165.npz,single,1,1,1,0,380,361,137180,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,412.1179993879246,391.5120994185284,161349.18314853017,115186.23854863578,382.9617133988996,467.8913412987851,322.761554233524,97932,1264.5727265770302,1371.455742519628,353.1159796653275,0.769567761168267,0.9777263061209251,0.022273693878975043,431.42670292878256,297.6074590066372,1.449650167938704,0.7739055794837234,0.06800901408501894,0.1291690000000001,1.0953769954562425,-0.06920788031911873,0.25687755166850473,0.09683493680376284,0.26186000000000004,0.08363093090402376,0.09683493680376284,0.40217,0.016557749507541433,0.027557622692131592,1621.5335247725477,0.016557749507539743,0.0044778055545138685,0.005931203383454513,0.052407057253770685,0.02445516528299901,0.011814151389593968,0.04693123932947008,7.69981610791245e-05,0.04735968632328991
Bitumen_Bitumen 1_raw168,Bitumen,Bitumen_Bitumen 1,168,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw168.npz,single,1,1,1,0,340,231,78540,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,368.73715734709043,250.52436278581735,92377.6413798335,74596.06279083015,308.1860753292274,379.0567859366555,252.6171578220995,63422,1006.4823227814084,1091.5512665368037,284.16790530634086,0.7867513450771894,0.9760834769759641,0.02391652302388206,349.51537877466853,232.92969517217966,1.5005187660435897,0.8032464394058845,0.06698022442844358,0.10274000000000005,1.0404806136714808,-0.03134881161755432,0.1734443495947778,0.03529550238980822,0.08874900000000002,0.028739461040756094,0.03529550238980822,0.18306999999999998,0.011179832863693902,0.014782740832721585,709.0473598811947,0.01117983286369214,0.004198826370682666,0.00333258403573818,0.026746971791214054,0.015150813765720757,0.003592317794513549,0.024330086826807668,9.23603869894757e-05,0.05857340964662905
Bitumen_Bitumen 1_raw170,Bitumen,Bitumen_Bitumen 1,170,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw170.npz,single,1,1,1,0,240,201,48240,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,260.28505224500503,217.9887312551917,56739.20830357994,44676.24560951866,238.5027518087367,264.05582163072165,221.60333175218196,37984,763.0853531617383,827.5821292295882,219.91528111347884,0.8197177247358367,0.9713832698255962,0.02861673017414812,243.47689828811275,204.3329002637504,1.1915697275075907,0.8135085196398484,0.07691092419317286,0.10318000000000005,1.024851788581624,-0.019549843620461527,0.26998034935762427,0.11455679009388747,0.31742400000000015,0.09547000683392542,0.11455679009388747,0.49164,0.0174023263908668,0.03263109234829064,661.0099656306845,0.01740232639086222,0.006091679180122161,0.009156909220807419,0.05990970977228983,0.03232987118708774,0.014749981809107509,0.05629834677856891,6.297045634801043e-05,-0.047303555802780034
Bitumen_Bitumen 1_raw172,Bitumen,Bitumen_Bitumen 1,172,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw172.npz,aggregate,1,1,1,0,442,252,111384,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,479.3583045512176,273.29930485725527,131008.29141140023,88912.59768865716,336.46253194423673,484.99800802740873,236.4608373038322,75594,1186.4894654563448,1286.7728021018866,310.24066487923517,0.6747912107119014,0.968719164477354,0.03128083552251794,447.2001788908408,218.03250114993415,2.0510711776099617,0.7788187697436305,0.09821064134614978,0.23287000000000002,1.1794735087482588,-0.12451856032793895,0.4821741337936874,0.2857290753095606,0.797037,0.24702369276979017,0.2857290753095606,0.98258,0.031079860713848884,0.06347734954502438,2349.4509908026926,0.031079860713844772,0.008765782164676739,0.0146407875438092,0.1185935412448756,0.04620325490707423,0.035508341006382026,0.1088550431766944,7.516071426550272e-05,0.1094550804784204
Bitumen_Bitumen 1_raw182,Bitumen,Bitumen_Bitumen 1,182,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw182.npz,single,1,1,1,0,500,280,140000,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,542.2605255104271,303.6658942858392,164666.02741503296,135753.0253727734,415.7476641209798,544.0805510599833,310.2150015580791,115418,1387.7787873376901,1505.0753090279184,383.3467904838164,0.7530831295764145,0.9786909294417093,0.02130907055820596,501.6781836994708,286.03870922198814,1.7538821408613259,0.7818358044672409,0.05842551609967081,0.09641999999999995,1.0556911892055323,-0.04181452966063137,0.11770794754717634,0.0594634222510544,0.15919300000000003,0.04856711460778788,0.0594634222510544,0.27757,0.007587189685800535,0.018168706542771577,875.6982591557261,0.007587189685799877,0.00361123978844483,0.002982047759795017,0.03502344928758446,0.013240709618689317,0.007726477129015123,0.031442904605013845,7.986980442090316e-05,-0.013904234076382568
Bitumen_Bitumen 1_raw183,Bitumen,Bitumen_Bitumen 1,183,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw183.npz,single,1,1,1,0,301,212,63812,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,326.44083635727713,229.9184628164211,75054.77529577204,55802.96431913446,266.55307329792186,326.6587487528255,223.90354352515706,47444,883.6538956566623,958.3412516562356,245.77952917282403,0.763531165175909,0.9619431884996327,0.03805681150016463,301.20092961343926,206.4538473590695,1.4589262126444336,0.7865354510580895,0.08222824149899996,0.15505400000000003,1.0787198605196662,-0.05790461098718824,0.38638780330494893,0.24313784253919743,0.6707980000000002,0.21168373435716306,0.24313784253919743,0.8387,0.024905689182792647,0.05417287305072176,1181.6255175884144,0.024905689182787398,0.008213638019242502,0.0134860582464353,0.09929642201509577,0.04022420772403018,0.03111182831679146,0.0917267808494335,4.659157691034872e-05,0.04014367631026883
Bitumen_Bitumen 1_raw185,Bitumen,Bitumen_Bitumen 1,185,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw185.npz,single,1,1,1,0,290,280,81200,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,314.51110479604773,303.6658942858392,95506.29590071912,73409.2912075318,305.72473324284505,357.3805419894179,270.88293962600653,62413,1001.2518754031089,1085.878736248781,281.89838542559215,0.7823448664791682,0.9774788178727072,0.022521182127136222,329.52845097199116,249.77195174867813,1.3193172758787761,0.790700641372791,0.06527854029726542,0.08440000000000003,1.0278450624107414,-0.021360128531287326,0.167234960505023,0.05673554124085512,0.15612,0.04667346668447857,0.05673554124085512,0.26127999999999996,0.010779589601971678,0.018023676600879085,672.7865258278583,0.01077958960196995,0.003927164516751981,0.004384783194724073,0.0340949486727873,0.018095700638541403,0.00759729755778839,0.030456633103480093,6.634994146337553e-05,0.0008115211903703123
Bitumen_Bitumen 1_raw186,Bitumen,Bitumen_Bitumen 1,186,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw186.npz,single,1,1,1,0,270,210,56700,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,292.82068377563064,227.7494207143794,66689.74110308835,52309.69216611554,258.0751220842905,293.7050405307768,230.9699331437165,44474,855.4112549695429,927.7115132946367,237.96229851081793,0.7637762250968547,0.9620992515032748,0.037900748496508915,270.8154353060401,212.96952505099432,1.2716159048633597,0.7872029678014122,0.06926854399776144,0.0849970000000001,1.0113322335310355,-0.008701682734876481,0.21006595583936685,0.10372357237367996,0.28178700000000007,0.0907164356658302,0.10372357237367996,0.38108,0.013540379275099405,0.025830799517331682,602.194827880771,0.013540379275096362,0.004614353004227639,0.006398940111453924,0.04731844566339853,0.02214772214530831,0.013205961544670379,0.044896005390234875,5.5980715604575606e-05,0.01973615238944637
Bitumen_Bitumen 1_raw191,Bitumen,Bitumen_Bitumen 1,191,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw191.npz,aggregate,1,1,1,0,542,342,185364,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,587.810409653303,370.90619944913215,218022.52504114408,138707.60437896312,420.2475544851821,634.0590901074544,278.8692279250379,117930,1521.383909759073,1649.9728768181265,387.4959864445279,0.6402602279658939,0.9747408791098991,0.025259120890018246,584.6443363276514,257.13583674797246,2.273678938423045,0.7596705889086747,0.08658231816364524,0.197971,1.1732996839072072,-0.1189144793510194,0.38107218502501494,0.1442567999625998,0.3716710000000001,0.1239970495299463,0.1442567999625998,0.62329,0.02456305637823198,0.04116465412924473,2896.7212386848973,0.0245630563782299,0.0061651160579854125,0.008839009364746691,0.07814396665770174,0.034793299857894026,0.018360487089662824,0.06997504197926573,0.00010477043588414382,0.10384689648846929
Bitumen_Bitumen 1_raw192,Bitumen,Bitumen_Bitumen 1,192,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw192.npz,aggregate,1,1,1,0,570,322,183540,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,618.176999081887,349.21577842871505,215877.16194110824,125641.35510358027,399.9644256330698,663.4078297605623,245.0886329220673,106821,1663.7098115668778,1804.3283134342178,368.7936027212983,0.48496606197140374,0.9342563277299818,0.06574367226993076,611.7058116447807,225.9878982444523,2.706807826422171,0.8106926046376649,0.07108805414118428,0.11842999999999992,1.0339172133694698,-0.026605613445576104,0.38120736353338763,0.11316922844968365,0.29109,0.08509009083596837,0.11316922844968365,0.64889,0.02457176968099395,0.043421964602611385,2624.7810090934545,0.02457176968099165,0.006342868381747813,0.009729487663931448,0.0793723292464068,0.038979241124944004,0.015269936251351838,0.07420683610692481,9.123701485856645e-05,0.05120387828219958
Bitumen_Bitumen 1_raw193,Bitumen,Bitumen_Bitumen 1,193,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw193.npz,aggregate,1,1,1,0,522,342,178524,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,566.1199886328859,370.90619944913215,209977.41341600963,146751.5398181875,432.2613373264988,591.6377939413404,320.90818163837224,124769,1482.7981233214464,1608.1257791563253,398.573487273127,0.7131033931194636,0.9780127612208618,0.02198723877905984,545.5291009652922,295.89852712983577,1.8436357431611083,0.7400340036387242,0.08291390716224015,0.19582199999999994,1.1804676521274746,-0.11994177950942708,0.1305590876740216,0.0823197872295992,0.22419,0.07180502326949675,0.0823197872295992,0.31581,0.008415545288399915,0.02035640264402984,1049.999170088369,0.008415545288399242,0.004435743970042259,0.004279459701885672,0.038665671143793705,0.018446316780529475,0.009661924649320168,0.035502524558121216,0.00011131419532573856,-0.07165323038321625
Bitumen_Bitumen 1_raw195,Bitumen,Bitumen_Bitumen 1,195,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw195.npz,single,1,1,1,0,411,252,103572,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,445.7381519695711,273.29930485725527,121819.92708164139,99371.24280133197,355.7012734643148,450.30745416252245,277.40728326252844,84486,1162.5655839020935,1260.8268489341717,327.980054540661,0.7855244161867447,0.9803889714072387,0.01961102859264533,415.2131982488033,255.78782726384736,1.6232719230243402,0.7519207317188648,0.08115532698260562,0.17957,1.1465262864266055,-0.10018844108662772,0.257293049736051,0.15445226201979703,0.421385,0.13381231445202896,0.15445226201979703,0.56867,0.01658453157891596,0.03665518980266758,1401.1607349762937,0.016584531578913996,0.00583151515845076,0.008925622518481967,0.06881131084349433,0.0350512264354356,0.016607315832238644,0.0627781972503193,6.995439298792221e-05,-0.13107539848955319
Bitumen_Bitumen 1_raw199,Bitumen,Bitumen_Bitumen 1,199,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw199.npz,single,1,1,1,0,290,221,64090,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,314.51110479604773,239.6791522756088,75381.75497878189,59751.42041936493,275.8221733871871,330.46586142529156,232.27623060334298,50801,896.2985565973348,972.0546526294162,254.3262513231597,0.7946515434496368,0.9743565154012478,0.025643484598560428,304.7113388110131,214.174017539542,1.4227278467835418,0.7696943093639889,0.06851721815121595,0.10232000000000008,1.036040357326308,-0.026727014917424907,0.06354594515855987,0.030717680265619555,0.0827,0.027115657186780866,0.030717680265619555,0.11426,0.004096028770599675,0.007738153121863723,208.0823575752341,0.004096028770598869,0.0037555488335813602,0.0018393711050967254,0.01584100454516695,0.006781123705181787,0.0036370872090062873,0.014507778086254284,0.00010669248224984009,0.00408496152903496
Bitumen_Bitumen 1_raw200,Bitumen,Bitumen_Bitumen 1,200,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw200.npz,single,1,1,1,0,331,252,83412,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,358.97646788790274,273.29930485725527,98108.01913387665,75621.69690444379,310.2974942514271,371.5398809735536,263.6259358719589,64294,1007.1513703397206,1092.2768626979275,286.11477293072886,0.7965092321306578,0.9760740853194207,0.02392591468042752,342.58429619584143,243.08051524109112,1.4093449483438065,0.7959304648956356,0.07482328297789614,0.135884,1.078207610967005,-0.058663379475760946,0.12316301816654741,0.08334690969597337,0.21865,0.06999633562206654,0.08334690969597337,0.35321,0.007938811274665784,0.02276712256704278,510.4179320933619,0.00793881127466455,0.004229035730213492,0.004185257105021776,0.04238076126026998,0.01568569880987286,0.01029991002785501,0.038940804434423285,8.320415742712866e-05,-0.03857441722672772
Bitumen_Bitumen 1_raw204,Bitumen,Bitumen_Bitumen 1,204,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Bitumen_Bitumen 1_raw204.npz,single,1,1,1,0,370,241,89170,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,401.2727888777161,261.36957329602586,104880.49760427493,81148.59449603836,321.43677373946224,406.6896099794162,254.21519597023897,68993,1075.3523804664974,1166.2422938813033,296.3859239402457,0.7497445060152045,0.9717187081870718,0.028281291812787386,374.9946666287402,234.40319183380302,1.599784813914222,0.7818745082834491,0.06805720098604459,0.10767000000000004,1.0469532643870512,-0.03523972592915825,0.09917028988448105,0.08624763887917836,0.22262800000000002,0.06861894337527669,0.08624763887917836,0.36895999999999995,0.006392293946403393,0.024087861904543716,441.02353624420925,0.006392293946402466,0.003980842061707329,0.004059462571039693,0.045327619891187734,0.014317458067326068,0.010698874568227573,0.0412127079915892,7.63897348239602e-05,-0.06241082646780737
